arch,model_id,method,task,sample_size,seed,accuracy,majority_baseline,collapsed,exploded,max_grad_norm_observed,trainable_params,total_params,trainable_ratio
encoder-decoder,google-t5/t5-base,lora,sst2,384,29,0.5951834862385321,0.5091743119266054,False,False,1.5982609987258911,296450,109924994,0.0026968389008963692
encoder-only,bert-base-uncased,bitfit,mrpc,48,7,0.6838235294117647,0.6838235294117647,False,False,5.25,104450,109483778,0.0009540226132861437
encoder-only,bert-base-uncased,bitfit,mrpc,48,13,0.6862745098039216,0.6838235294117647,False,False,14.75,104450,109483778,0.0009540226132861437
encoder-only,bert-base-uncased,bitfit,mrpc,48,29,0.6838235294117647,0.6838235294117647,False,False,8.25,104450,109483778,0.0009540226132861437
encoder-only,bert-base-uncased,bitfit,mrpc,96,7,0.6838235294117647,0.6838235294117647,False,False,5.46875,104450,109483778,0.0009540226132861437
encoder-only,bert-base-uncased,bitfit,mrpc,96,13,0.6838235294117647,0.6838235294117647,False,False,14.9375,104450,109483778,0.0009540226132861437
encoder-only,bert-base-uncased,bitfit,mrpc,96,29,0.6838235294117647,0.6838235294117647,False,False,6.0625,104450,109483778,0.0009540226132861437
encoder-only,bert-base-uncased,bitfit,mrpc,192,7,0.6740196078431373,0.6838235294117647,True,False,7.09375,104450,109483778,0.0009540226132861437
encoder-only,bert-base-uncased,bitfit,mrpc,192,13,0.6862745098039216,0.6838235294117647,False,False,14.0625,104450,109483778,0.0009540226132861437
encoder-only,bert-base-uncased,bitfit,mrpc,192,29,0.6764705882352942,0.6838235294117647,True,False,8.625,104450,109483778,0.0009540226132861437
encoder-only,bert-base-uncased,bitfit,mrpc,384,7,0.6764705882352942,0.6838235294117647,True,False,9.75,104450,109483778,0.0009540226132861437
encoder-only,bert-base-uncased,bitfit,mrpc,384,13,0.6862745098039216,0.6838235294117647,False,False,11.125,104450,109483778,0.0009540226132861437
encoder-only,bert-base-uncased,bitfit,mrpc,384,29,0.6764705882352942,0.6838235294117647,True,False,7.5,104450,109483778,0.0009540226132861437
encoder-only,bert-base-uncased,bitfit,qnli,48,7,0.5068643602416255,0.5053999633900788,False,False,7.34375,104450,109483778,0.0009540226132861437
encoder-only,bert-base-uncased,bitfit,qnli,48,13,0.5063152114222954,0.5053999633900788,False,False,7.875,104450,109483778,0.0009540226132861437
encoder-only,bert-base-uncased,bitfit,qnli,48,29,0.528281164195497,0.5053999633900788,False,False,5.4375,104450,109483778,0.0009540226132861437
encoder-only,bert-base-uncased,bitfit,qnli,96,7,0.5072304594545122,0.5053999633900788,False,False,8.125,104450,109483778,0.0009540226132861437
encoder-only,bert-base-uncased,bitfit,qnli,96,13,0.5348709500274574,0.5053999633900788,False,False,8.5625,104450,109483778,0.0009540226132861437
encoder-only,bert-base-uncased,bitfit,qnli,96,29,0.5593995972908659,0.5053999633900788,False,False,6.34375,104450,109483778,0.0009540226132861437
encoder-only,bert-base-uncased,bitfit,qnli,192,7,0.5160168405637928,0.5053999633900788,False,False,6.96875,104450,109483778,0.0009540226132861437
encoder-only,bert-base-uncased,bitfit,qnli,192,13,0.5586673988650924,0.5053999633900788,False,False,10.0,104450,109483778,0.0009540226132861437
encoder-only,bert-base-uncased,bitfit,qnli,192,29,0.5647080358777229,0.5053999633900788,False,False,9.625,104450,109483778,0.0009540226132861437
encoder-only,bert-base-uncased,bitfit,qnli,384,7,0.5454878272011715,0.5053999633900788,False,False,9.6875,104450,109483778,0.0009540226132861437
encoder-only,bert-base-uncased,bitfit,qnli,384,13,0.5760571114772103,0.5053999633900788,False,False,8.9375,104450,109483778,0.0009540226132861437
encoder-only,bert-base-uncased,bitfit,qnli,384,29,0.5751418634449936,0.5053999633900788,False,False,8.625,104450,109483778,0.0009540226132861437
encoder-only,bert-base-uncased,bitfit,rte,48,7,0.5270758122743683,0.5270758122743683,False,False,6.34375,104450,109483778,0.0009540226132861437
encoder-only,bert-base-uncased,bitfit,rte,48,13,0.5379061371841155,0.5270758122743683,False,False,6.21875,104450,109483778,0.0009540226132861437
encoder-only,bert-base-uncased,bitfit,rte,48,29,0.4693140794223827,0.5270758122743683,True,False,6.90625,104450,109483778,0.0009540226132861437
encoder-only,bert-base-uncased,bitfit,rte,96,7,0.516245487364621,0.5270758122743683,True,False,6.84375,104450,109483778,0.0009540226132861437
encoder-only,bert-base-uncased,bitfit,rte,96,13,0.555956678700361,0.5270758122743683,False,False,6.59375,104450,109483778,0.0009540226132861437
encoder-only,bert-base-uncased,bitfit,rte,96,29,0.48736462093862815,0.5270758122743683,True,False,7.09375,104450,109483778,0.0009540226132861437
encoder-only,bert-base-uncased,bitfit,rte,192,7,0.5379061371841155,0.5270758122743683,False,False,8.625,104450,109483778,0.0009540226132861437
encoder-only,bert-base-uncased,bitfit,rte,192,13,0.5487364620938628,0.5270758122743683,False,False,9.75,104450,109483778,0.0009540226132861437
encoder-only,bert-base-uncased,bitfit,rte,192,29,0.5523465703971119,0.5270758122743683,False,False,6.40625,104450,109483778,0.0009540226132861437
encoder-only,bert-base-uncased,bitfit,rte,384,7,0.5487364620938628,0.5270758122743683,False,False,8.25,104450,109483778,0.0009540226132861437
encoder-only,bert-base-uncased,bitfit,rte,384,13,0.5667870036101083,0.5270758122743683,False,False,9.1875,104450,109483778,0.0009540226132861437
encoder-only,bert-base-uncased,bitfit,rte,384,29,0.5306859205776173,0.5270758122743683,False,False,8.3125,104450,109483778,0.0009540226132861437
encoder-only,bert-base-uncased,bitfit,sst2,48,7,0.49311926605504586,0.5091743119266054,True,False,6.03125,104450,109483778,0.0009540226132861437
encoder-only,bert-base-uncased,bitfit,sst2,48,13,0.5447247706422018,0.5091743119266054,False,False,6.375,104450,109483778,0.0009540226132861437
encoder-only,bert-base-uncased,bitfit,sst2,48,29,0.5103211009174312,0.5091743119266054,False,False,5.875,104450,109483778,0.0009540226132861437
encoder-only,bert-base-uncased,bitfit,sst2,96,7,0.5493119266055045,0.5091743119266054,False,False,5.875,104450,109483778,0.0009540226132861437
encoder-only,bert-base-uncased,bitfit,sst2,96,13,0.5688073394495413,0.5091743119266054,False,False,5.5625,104450,109483778,0.0009540226132861437
encoder-only,bert-base-uncased,bitfit,sst2,96,29,0.5103211009174312,0.5091743119266054,False,False,6.03125,104450,109483778,0.0009540226132861437
encoder-only,bert-base-uncased,bitfit,sst2,192,7,0.5435779816513762,0.5091743119266054,False,False,5.65625,104450,109483778,0.0009540226132861437
encoder-only,bert-base-uncased,bitfit,sst2,192,13,0.5172018348623854,0.5091743119266054,False,False,8.75,104450,109483778,0.0009540226132861437
encoder-only,bert-base-uncased,bitfit,sst2,192,29,0.5137614678899083,0.5091743119266054,False,False,7.3125,104450,109483778,0.0009540226132861437
encoder-only,bert-base-uncased,bitfit,sst2,384,7,0.6559633027522935,0.5091743119266054,False,False,8.125,104450,109483778,0.0009540226132861437
encoder-only,bert-base-uncased,bitfit,sst2,384,13,0.5172018348623854,0.5091743119266054,False,False,6.8125,104450,109483778,0.0009540226132861437
encoder-only,bert-base-uncased,bitfit,sst2,384,29,0.5298165137614679,0.5091743119266054,False,False,6.84375,104450,109483778,0.0009540226132861437
encoder-only,bert-base-uncased,ia3,mrpc,48,7,0.6838235294117647,0.6838235294117647,False,False,5.290465831756592,66050,109549828,0.0006029219872440147
encoder-only,bert-base-uncased,ia3,mrpc,48,13,0.6862745098039216,0.6838235294117647,False,False,14.657358169555664,66050,109549828,0.0006029219872440147
encoder-only,bert-base-uncased,ia3,mrpc,48,29,0.6838235294117647,0.6838235294117647,False,False,8.203558921813965,66050,109549828,0.0006029219872440147
encoder-only,bert-base-uncased,ia3,mrpc,96,7,0.6838235294117647,0.6838235294117647,False,False,5.511318683624268,66050,109549828,0.0006029219872440147
encoder-only,bert-base-uncased,ia3,mrpc,96,13,0.6862745098039216,0.6838235294117647,False,False,14.845857620239258,66050,109549828,0.0006029219872440147
encoder-only,bert-base-uncased,ia3,mrpc,96,29,0.6838235294117647,0.6838235294117647,False,False,5.94832181930542,66050,109549828,0.0006029219872440147
encoder-only,bert-base-uncased,ia3,mrpc,192,7,0.6764705882352942,0.6838235294117647,True,False,7.0471296310424805,66050,109549828,0.0006029219872440147
encoder-only,bert-base-uncased,ia3,mrpc,192,13,0.6862745098039216,0.6838235294117647,False,False,14.032171249389648,66050,109549828,0.0006029219872440147
encoder-only,bert-base-uncased,ia3,mrpc,192,29,0.678921568627451,0.6838235294117647,True,False,9.395581245422363,66050,109549828,0.0006029219872440147
encoder-only,bert-base-uncased,ia3,mrpc,384,7,0.6838235294117647,0.6838235294117647,False,False,9.958394050598145,66050,109549828,0.0006029219872440147
encoder-only,bert-base-uncased,ia3,mrpc,384,13,0.6838235294117647,0.6838235294117647,False,False,11.391535758972168,66050,109549828,0.0006029219872440147
encoder-only,bert-base-uncased,ia3,mrpc,384,29,0.678921568627451,0.6838235294117647,True,False,7.64644193649292,66050,109549828,0.0006029219872440147
encoder-only,bert-base-uncased,ia3,qnli,48,7,0.5072304594545122,0.5053999633900788,False,False,7.767352104187012,66050,109549828,0.0006029219872440147
encoder-only,bert-base-uncased,ia3,qnli,48,13,0.5079626578802856,0.5053999633900788,False,False,7.857990741729736,66050,109549828,0.0006029219872440147
encoder-only,bert-base-uncased,ia3,qnli,48,29,0.5286472634083836,0.5053999633900788,False,False,5.420134544372559,66050,109549828,0.0006029219872440147
encoder-only,bert-base-uncased,ia3,qnli,96,7,0.5068643602416255,0.5053999633900788,False,False,8.08333683013916,66050,109549828,0.0006029219872440147
encoder-only,bert-base-uncased,ia3,qnli,96,13,0.5238879736408567,0.5053999633900788,False,False,8.58745002746582,66050,109549828,0.0006029219872440147
encoder-only,bert-base-uncased,ia3,qnli,96,29,0.5524437122460186,0.5053999633900788,False,False,6.17155122756958,66050,109549828,0.0006029219872440147
encoder-only,bert-base-uncased,ia3,qnli,192,7,0.514003294892916,0.5053999633900788,False,False,7.453861713409424,66050,109549828,0.0006029219872440147
encoder-only,bert-base-uncased,ia3,qnli,192,13,0.5555555555555556,0.5053999633900788,False,False,9.893792152404785,66050,109549828,0.0006029219872440147
encoder-only,bert-base-uncased,ia3,qnli,192,29,0.5603148453230825,0.5053999633900788,False,False,9.146468162536621,66050,109549828,0.0006029219872440147
encoder-only,bert-base-uncased,ia3,qnli,384,7,0.5323082555372506,0.5053999633900788,False,False,9.647815704345703,66050,109549828,0.0006029219872440147
encoder-only,bert-base-uncased,ia3,qnli,384,13,0.5678198791872597,0.5053999633900788,False,False,8.895397186279297,66050,109549828,0.0006029219872440147
encoder-only,bert-base-uncased,ia3,qnli,384,29,0.5643419366648361,0.5053999633900788,False,False,8.269969940185547,66050,109549828,0.0006029219872440147
encoder-only,bert-base-uncased,ia3,rte,48,7,0.5342960288808665,0.5270758122743683,False,False,6.297973155975342,66050,109549828,0.0006029219872440147
encoder-only,bert-base-uncased,ia3,rte,48,13,0.51985559566787,0.5270758122743683,True,False,7.136958599090576,66050,109549828,0.0006029219872440147
encoder-only,bert-base-uncased,ia3,rte,48,29,0.4693140794223827,0.5270758122743683,True,False,6.858088970184326,66050,109549828,0.0006029219872440147
encoder-only,bert-base-uncased,ia3,rte,96,7,0.516245487364621,0.5270758122743683,True,False,6.922266483306885,66050,109549828,0.0006029219872440147
encoder-only,bert-base-uncased,ia3,rte,96,13,0.5090252707581228,0.5270758122743683,True,False,7.167624473571777,66050,109549828,0.0006029219872440147
encoder-only,bert-base-uncased,ia3,rte,96,29,0.48375451263537905,0.5270758122743683,True,False,7.0762810707092285,66050,109549828,0.0006029219872440147
encoder-only,bert-base-uncased,ia3,rte,192,7,0.5342960288808665,0.5270758122743683,False,False,8.7717866897583,66050,109549828,0.0006029219872440147
encoder-only,bert-base-uncased,ia3,rte,192,13,0.555956678700361,0.5270758122743683,False,False,9.831228256225586,66050,109549828,0.0006029219872440147
encoder-only,bert-base-uncased,ia3,rte,192,29,0.5595667870036101,0.5270758122743683,False,False,6.419449806213379,66050,109549828,0.0006029219872440147
encoder-only,bert-base-uncased,ia3,rte,384,7,0.5379061371841155,0.5270758122743683,False,False,8.269973754882812,66050,109549828,0.0006029219872440147
encoder-only,bert-base-uncased,ia3,rte,384,13,0.5487364620938628,0.5270758122743683,False,False,9.138736724853516,66050,109549828,0.0006029219872440147
encoder-only,bert-base-uncased,ia3,rte,384,29,0.5379061371841155,0.5270758122743683,False,False,8.267049789428711,66050,109549828,0.0006029219872440147
encoder-only,bert-base-uncased,ia3,sst2,48,7,0.48509174311926606,0.5091743119266054,True,False,6.01309061050415,66050,109549828,0.0006029219872440147
encoder-only,bert-base-uncased,ia3,sst2,48,13,0.518348623853211,0.5091743119266054,False,False,6.48482608795166,66050,109549828,0.0006029219872440147
encoder-only,bert-base-uncased,ia3,sst2,48,29,0.5103211009174312,0.5091743119266054,False,False,5.986873149871826,66050,109549828,0.0006029219872440147
encoder-only,bert-base-uncased,ia3,sst2,96,7,0.5355504587155964,0.5091743119266054,False,False,5.857231140136719,66050,109549828,0.0006029219872440147
encoder-only,bert-base-uncased,ia3,sst2,96,13,0.5538990825688074,0.5091743119266054,False,False,5.697212219238281,66050,109549828,0.0006029219872440147
encoder-only,bert-base-uncased,ia3,sst2,96,29,0.5103211009174312,0.5091743119266054,False,False,6.231465816497803,66050,109549828,0.0006029219872440147
encoder-only,bert-base-uncased,ia3,sst2,192,7,0.5263761467889908,0.5091743119266054,False,False,5.700500965118408,66050,109549828,0.0006029219872440147
encoder-only,bert-base-uncased,ia3,sst2,192,13,0.518348623853211,0.5091743119266054,False,False,9.021360397338867,66050,109549828,0.0006029219872440147
encoder-only,bert-base-uncased,ia3,sst2,192,29,0.5103211009174312,0.5091743119266054,False,False,7.8982462882995605,66050,109549828,0.0006029219872440147
encoder-only,bert-base-uncased,ia3,sst2,384,7,0.5665137614678899,0.5091743119266054,False,False,8.266090393066406,66050,109549828,0.0006029219872440147
encoder-only,bert-base-uncased,ia3,sst2,384,13,0.5149082568807339,0.5091743119266054,False,False,6.983694553375244,66050,109549828,0.0006029219872440147
encoder-only,bert-base-uncased,ia3,sst2,384,29,0.5114678899082569,0.5091743119266054,False,False,7.2039594650268555,66050,109549828,0.0006029219872440147
encoder-only,bert-base-uncased,lora,mrpc,48,7,0.6838235294117647,0.6838235294117647,False,False,5.262383937835693,296450,109780228,0.002700395193203643
encoder-only,bert-base-uncased,lora,mrpc,48,13,0.6862745098039216,0.6838235294117647,False,False,14.665424346923828,296450,109780228,0.002700395193203643
encoder-only,bert-base-uncased,lora,mrpc,48,29,0.6838235294117647,0.6838235294117647,False,False,8.205217361450195,296450,109780228,0.002700395193203643
encoder-only,bert-base-uncased,lora,mrpc,96,7,0.6838235294117647,0.6838235294117647,False,False,5.51637601852417,296450,109780228,0.002700395193203643
encoder-only,bert-base-uncased,lora,mrpc,96,13,0.6838235294117647,0.6838235294117647,False,False,14.854778289794922,296450,109780228,0.002700395193203643
encoder-only,bert-base-uncased,lora,mrpc,96,29,0.6838235294117647,0.6838235294117647,False,False,5.85528039932251,296450,109780228,0.002700395193203643
encoder-only,bert-base-uncased,lora,mrpc,192,7,0.7058823529411765,0.6838235294117647,False,False,7.051277160644531,296450,109780228,0.002700395193203643
encoder-only,bert-base-uncased,lora,mrpc,192,13,0.6838235294117647,0.6838235294117647,False,False,13.97866439819336,296450,109780228,0.002700395193203643
encoder-only,bert-base-uncased,lora,mrpc,192,29,0.6397058823529411,0.6838235294117647,True,False,8.655791282653809,296450,109780228,0.002700395193203643
encoder-only,bert-base-uncased,lora,mrpc,384,7,0.7181372549019608,0.6838235294117647,False,False,8.220504760742188,296450,109780228,0.002700395193203643
encoder-only,bert-base-uncased,lora,mrpc,384,13,0.7034313725490197,0.6838235294117647,False,False,11.082321166992188,296450,109780228,0.002700395193203643
encoder-only,bert-base-uncased,lora,mrpc,384,29,0.7303921568627451,0.6838235294117647,False,False,7.638245582580566,296450,109780228,0.002700395193203643
encoder-only,bert-base-uncased,lora,qnli,48,7,0.5063152114222954,0.5053999633900788,False,False,7.582920551300049,296450,109780228,0.002700395193203643
encoder-only,bert-base-uncased,lora,qnli,48,13,0.5077796082738422,0.5053999633900788,False,False,7.8612799644470215,296450,109780228,0.002700395193203643
encoder-only,bert-base-uncased,lora,qnli,48,29,0.5328574043565807,0.5053999633900788,False,False,5.4231343269348145,296450,109780228,0.002700395193203643
encoder-only,bert-base-uncased,lora,qnli,96,7,0.5074135090609555,0.5053999633900788,False,False,8.08957576751709,296450,109780228,0.002700395193203643
encoder-only,bert-base-uncased,lora,qnli,96,13,0.542559033498078,0.5053999633900788,False,False,8.534133911132812,296450,109780228,0.002700395193203643
encoder-only,bert-base-uncased,lora,qnli,96,29,0.5725791689547868,0.5053999633900788,False,False,6.301133155822754,296450,109780228,0.002700395193203643
encoder-only,bert-base-uncased,lora,qnli,192,7,0.5601317957166392,0.5053999633900788,False,False,7.114380359649658,296450,109780228,0.002700395193203643
encoder-only,bert-base-uncased,lora,qnli,192,13,0.5802672524254073,0.5053999633900788,False,False,9.902318954467773,296450,109780228,0.002700395193203643
encoder-only,bert-base-uncased,lora,qnli,192,29,0.6199890170236134,0.5053999633900788,False,False,9.473570823669434,296450,109780228,0.002700395193203643
encoder-only,bert-base-uncased,lora,qnli,384,7,0.6879004210140948,0.5053999633900788,False,False,9.652124404907227,296450,109780228,0.002700395193203643
encoder-only,bert-base-uncased,lora,qnli,384,13,0.6868021233754348,0.5053999633900788,False,False,8.83920669555664,296450,109780228,0.002700395193203643
encoder-only,bert-base-uncased,lora,qnli,384,29,0.7060223320519861,0.5053999633900788,False,False,8.462775230407715,296450,109780228,0.002700395193203643
encoder-only,bert-base-uncased,lora,rte,48,7,0.5126353790613718,0.5270758122743683,True,False,6.440821170806885,296450,109780228,0.002700395193203643
encoder-only,bert-base-uncased,lora,rte,48,13,0.5415162454873647,0.5270758122743683,False,False,6.429946422576904,296450,109780228,0.002700395193203643
encoder-only,bert-base-uncased,lora,rte,48,29,0.4657039711191336,0.5270758122743683,True,False,6.859861373901367,296450,109780228,0.002700395193203643
encoder-only,bert-base-uncased,lora,rte,96,7,0.555956678700361,0.5270758122743683,False,False,6.901350021362305,296450,109780228,0.002700395193203643
encoder-only,bert-base-uncased,lora,rte,96,13,0.5667870036101083,0.5270758122743683,False,False,6.923452854156494,296450,109780228,0.002700395193203643
encoder-only,bert-base-uncased,lora,rte,96,29,0.49458483754512633,0.5270758122743683,True,False,7.019275188446045,296450,109780228,0.002700395193203643
encoder-only,bert-base-uncased,lora,rte,192,7,0.5342960288808665,0.5270758122743683,False,False,8.593955993652344,296450,109780228,0.002700395193203643
encoder-only,bert-base-uncased,lora,rte,192,13,0.6064981949458483,0.5270758122743683,False,False,9.774410247802734,296450,109780228,0.002700395193203643
encoder-only,bert-base-uncased,lora,rte,192,29,0.5992779783393501,0.5270758122743683,False,False,6.421718597412109,296450,109780228,0.002700395193203643
encoder-only,bert-base-uncased,lora,rte,384,7,0.5776173285198556,0.5270758122743683,False,False,8.900866508483887,296450,109780228,0.002700395193203643
encoder-only,bert-base-uncased,lora,rte,384,13,0.6137184115523465,0.5270758122743683,False,False,9.141448974609375,296450,109780228,0.002700395193203643
encoder-only,bert-base-uncased,lora,rte,384,29,0.5884476534296029,0.5270758122743683,False,False,8.594488143920898,296450,109780228,0.002700395193203643
encoder-only,bert-base-uncased,lora,sst2,48,7,0.4954128440366973,0.5091743119266054,True,False,6.014495372772217,296450,109780228,0.002700395193203643
encoder-only,bert-base-uncased,lora,sst2,48,13,0.5424311926605505,0.5091743119266054,False,False,6.4292216300964355,296450,109780228,0.002700395193203643
encoder-only,bert-base-uncased,lora,sst2,48,29,0.5114678899082569,0.5091743119266054,False,False,5.846917152404785,296450,109780228,0.002700395193203643
encoder-only,bert-base-uncased,lora,sst2,96,7,0.5619266055045872,0.5091743119266054,False,False,5.8904523849487305,296450,109780228,0.002700395193203643
encoder-only,bert-base-uncased,lora,sst2,96,13,0.5928899082568807,0.5091743119266054,False,False,5.61262845993042,296450,109780228,0.002700395193203643
encoder-only,bert-base-uncased,lora,sst2,96,29,0.5103211009174312,0.5091743119266054,False,False,6.077419757843018,296450,109780228,0.002700395193203643
encoder-only,bert-base-uncased,lora,sst2,192,7,0.6823394495412844,0.5091743119266054,False,False,6.08587646484375,296450,109780228,0.002700395193203643
encoder-only,bert-base-uncased,lora,sst2,192,13,0.5779816513761468,0.5091743119266054,False,False,8.712602615356445,296450,109780228,0.002700395193203643
encoder-only,bert-base-uncased,lora,sst2,192,29,0.6055045871559633,0.5091743119266054,False,False,7.237485885620117,296450,109780228,0.002700395193203643
encoder-only,bert-base-uncased,lora,sst2,384,7,0.8463302752293578,0.5091743119266054,False,False,8.225213050842285,296450,109780228,0.002700395193203643
encoder-only,bert-base-uncased,lora,sst2,384,13,0.8440366972477065,0.5091743119266054,False,False,6.4254469871521,296450,109780228,0.002700395193203643
encoder-only,bert-base-uncased,lora,sst2,384,29,0.8004587155963303,0.5091743119266054,False,False,12.050921440124512,296450,109780228,0.002700395193203643
